playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,wOBA,xWOBA,K%,BB%,Miss%,CSW%,Chase%,Swing%,iZ-Contact%,vFB,Barrel%,HardHit%,ExitVel,AdjGB%,SwStrk%,xSLG
TOTAL,,,,,,,,,,,,,.337,.343,20.6%,9.1%,23.5%,28.1%,24.8%,44.5%,83.2%,0,17.0%,36%,86.2,41.9%,10.4%,
AVERAGE,,,,,,,,,,,,,.337,.343,20.6%,9.1%,23.5%,28.1%,24.8%,44.5%,83.2%,0,17.0%,36%,86.2,41.9%,10.4%,

playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,wOBA,xWOBA,K%,BB%,Miss%,CSW%,Chase%,Swing%,iZ-Contact%,vFB,Barrel%,HardHit%,ExitVel,AdjGB%,SwStrk%
1118455296,D. Cancellieri,Dominic Cancellieri,Cancellieri,Dominic,P,Creighton University,CREI,730243840,Creighton,BBC,R,R,.303 (78%),.354 (28%),24.8% (79%),9.7% (40%),25.9% (71%),31.1% (84%),25.4% (58%),44.2% (46%),81.7% (68%),90 (73%),19.7% (23%),36% (44%),86.2 (52%),34.0% (15%),11.4% (68%)
1176068608,M. Grabmann,Matthew Grabmann,Grabmann,Matthew,P,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,.357 (32%),.448 (1%),11.8% (4%),13.4% (9%),16.9% (11%),23.8% (10%),17.5% (7%),41.6% (17%),88.8% (9%),0,23.3% (6%),47% (4%),88.5 (13%),49.4% (83%),7.0% (9%)
1162505216,I. May,Ian May,May,Ian,P,UCLA,UCLA,5048,UCLA,BBC,R,L,.339 (48%),.354 (28%),17.3% (29%),8.8% (52%),20.1% (28%),28.0% (52%),21.3% (23%),40.5% (11%),85.5% (34%),0,15.1% (67%),35% (52%),87.3 (31%),42.2% (55%),8.1% (19%)
1302032384,J. Weaver,Jacob Weaver,Weaver,Jacob,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,.329 (57%),.343 (41%),17.9% (34%),9.6% (41%),22.2% (46%),25.8% (24%),25.0% (55%),43.6% (39%),87.7% (15%),89 (71%),15.2% (66%),36% (43%),87.0 (37%),54.2% (95%),9.7% (42%)
1309803776,M. Dallas,Matthew Dallas,Dallas,Matthew,P,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,L,.319 (65%),.347 (37%),24.8% (79%),10.3% (32%),22.9% (50%),29.8% (72%),20.8% (19%),40.6% (11%),84.5% (44%),0,19.6% (24%),43% (8%),88.6 (13%),40.2% (45%),9.3% (35%)
1123952128,G. Morris,Gavin Morris,Morris,Gavin,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,.277 (91%),.286 (90%),20.5% (53%),8.6% (55%),25.5% (68%),27.4% (43%),26.7% (69%),47.2% (81%),81.2% (73%),89 (69%),10.4% (93%),24% (96%),82.9 (92%),42.7% (58%),12.0% (76%)
1084690944,Z. Wager,Zach Wager,Wager,Zach,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,L,.371 (22%),.561 (0%),11.6% (3%),8.6% (54%),14.1% (4%),22.1% (4%),20.3% (16%),43.1% (34%),86.3% (27%),0,33.3% (1%),44% (6%),90.7 (2%),28.8% (3%),6.1% (5%)
1310590208,M. Heuer,Mac Heuer,Heuer,Mac,P,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,.382 (15%),.357 (26%),19.8% (48%),9.5% (43%),24.2% (59%),27.9% (49%),26.1% (65%),46.4% (73%),83.2% (56%),93 (93%),17.0% (48%),48% (2%),90.5 (3%),42.5% (57%),11.2% (66%)
1152932096,W. Wiatrek,Wyatt Wiatrek,Wiatrek,Wyatt,P,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,.332 (55%),.339 (45%),23.8% (73%),9.9% (38%),27.1% (79%),28.2% (54%),22.4% (29%),45.3% (61%),79.1% (84%),0,13.5% (79%),32% (70%),85.6 (62%),46.4% (73%),12.3% (79%)
1099147776,R. Riojas,Ruger Riojas,Riojas,Ruger,P,University of Texas,TEX,245,Texas,BBC,R,R,.305 (76%),.320 (66%),27.2% (88%),6.3% (84%),31.4% (92%),32.4% (91%),30.7% (94%),50.9% (98%),76.2% (93%),0,18.5% (34%),39% (25%),85.6 (62%),41.8% (54%),16.0% (97%)
1163548928,R. Orloski,Robert Orloski,Orloski,Robert,P,UTSA,UTSA,730373120,UTSA,BBC,R,R,.293 (85%),.319 (67%),25.5% (82%),9.6% (41%),26.7% (76%),29.8% (72%),22.0% (26%),43.9% (42%),75.0% (96%),0,15.4% (64%),37% (39%),87.5 (27%),32.3% (10%),11.7% (72%)
1301147904,B. Owens,Braylon Owens,Owens,Braylon,P,UTSA,UTSA,730373120,UTSA,BBC,R,R,.297 (82%),.320 (66%),25.4% (82%),10.2% (34%),25.9% (71%),29.1% (64%),26.1% (65%),44.2% (47%),82.3% (64%),90 (73%),21.7% (12%),39% (27%),87.2 (34%),32.9% (12%),11.5% (68%)
1111554816,Z. Royse,Zach Royse,Royse,Zach,P,UTSA,UTSA,730373120,UTSA,BBC,R,R,.345 (43%),.323 (62%),19.9% (49%),8.1% (61%),25.6% (69%),27.6% (45%),27.1% (72%),49.3% (94%),82.5% (62%),90 (77%),16.9% (48%),40% (21%),87.8 (22%),39.4% (40%),12.6% (83%)
1146369280,Z. Longshore,Zach Longshore,Longshore,Zach,P,University of New Orleans,UNO,5380,New Orleans,BBC,L,L,.350 (39%),.293 (88%),22.8% (68%),10.6% (29%),28.1% (83%),31.3% (86%),22.6% (31%),46.1% (69%),78.1% (88%),87 (64%),10.7% (92%),23% (97%),85.2 (67%),43.9% (62%),13.0% (86%)
1195551232,C. Myles,Conor Myles,Myles,Conor,P,UTSA,UTSA,730373120,UTSA,BBC,L,L,.325 (60%),.325 (61%),19.8% (49%),6.8% (79%),24.1% (58%),26.3% (29%),29.7% (90%),51.4% (98%),83.8% (50%),0,17.8% (40%),38% (35%),87.9 (21%),39.4% (40%),12.4% (80%)
1136097280,A. Stanley,Andrew Stanley,Stanley,Andrew,P,The Citadel,CIT,730366720,The Citadel,BBC,R,R,.331 (55%),.350 (33%),20.2% (51%),8.8% (52%),22.1% (44%),30.3% (77%),25.2% (56%),39.7% (7%),87.6% (16%),90 (74%),19.9% (22%),39% (28%),86.1 (53%),37.7% (31%),8.8% (27%)
1093038848,J. Bodin,Jason Bodin,Bodin,Jason,P,University of Oklahoma,OKLA,730294528,Oklahoma,BBC,L,R,.336 (51%),.320 (66%),22.4% (66%),7.6% (68%),26.0% (71%),30.6% (80%),26.6% (68%),44.5% (50%),81.7% (69%),0,16.9% (48%),39% (25%),84.8 (73%),57.7% (98%),11.5% (70%)
1195467264,M. Martinez,Mason Martinez,Martinez,Mason,P,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,.387 (12%),.402 (4%),16.6% (23%),11.0% (26%),14.5% (5%),20.9% (2%),18.4% (10%),41.3% (15%),83.8% (51%),93 (93%),21.4% (13%),36% (47%),89.3 (7%),48.6% (81%),6.0% (4%)
1126305792,M. Grubbs,Max Grubbs,Grubbs,Max,P,University of Texas,TEX,245,Texas,BBC,R,R,.298 (81%),.323 (62%),26.4% (86%),6.9% (78%),31.4% (92%),32.4% (91%),33.4% (99%),49.8% (95%),82.5% (61%),0,14.3% (73%),45% (6%),87.7 (23%),55.2% (96%),15.6% (96%)
1176555520,D. Shaw,David Shaw,Shaw,David,P,University of California,CAL,730152448,California,BBC,L,L,.379 (16%),.348 (35%),20.6% (54%),12.9% (11%),25.6% (69%),28.1% (52%),21.8% (25%),38.8% (5%),84.1% (48%),92 (85%),17.1% (47%),36% (42%),84.8 (74%),41.6% (52%),9.9% (46%)
1279133440,C. Selvig,Cole Selvig,Selvig,Cole,P,University of Minnesota,MINN,4864,Minnesota,BBC,R,R,.348 (41%),.386 (8%),22.0% (63%),8.9% (50%),23.6% (55%),27.0% (37%),23.4% (38%),48.2% (88%),80.7% (76%),0,21.4% (13%),41% (16%),89.1 (8%),35.3% (20%),11.4% (68%)
1260006400,Y. Bland,Yates Bland,Bland,Yates,P,UNLV,UNLV,730161664,UNLV,BBC,R,R,.318 (66%),.361 (22%),14.2% (10%),9.5% (42%),16.9% (11%),26.5% (32%),21.1% (21%),40.5% (11%),89.3% (7%),0,16.1% (57%),32% (74%),85.9 (57%),39.8% (42%),6.8% (7%)
1302428416,J. McCoy,Jake McCoy,McCoy,Jake,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,L,L,.400 (7%),.364 (19%),26.5% (86%),13.7% (7%),30.1% (89%),29.0% (63%),19.9% (15%),41.0% (13%),78.7% (85%),91 (80%),18.7% (32%),43% (11%),87.7 (23%),41.1% (49%),12.3% (80%)
1327581952,A. Luczak,Andrew Luczak,Luczak,Andrew,P,University of Pittsburgh,PITT,5424,Pittsburgh,BBC,R,R,.374 (20%),.370 (15%),21.9% (63%),13.1% (10%),25.0% (65%),29.4% (68%),22.7% (32%),38.2% (3%),82.2% (64%),0,13.2% (81%),28% (87%),83.6 (87%),42.6% (57%),9.5% (39%)
1316364032,S. Stearns,Spencer Stearns,Stearns,Spencer,IF,Southern Illinois Univ.-Edwardsville,SIUE,730298112,SIU Edwardsville,BBC,R,R,.381 (15%),.362 (21%),19.6% (47%),9.1% (48%),22.0% (43%),26.4% (31%),22.9% (34%),44.8% (53%),84.6% (43%),0,17.4% (44%),32% (73%),85.6 (62%),40.8% (47%),9.8% (45%)
1279246592,J. LaBoy,Jorhan LaBoy,LaBoy,Jorhan,P,Alabama State University,ALST,4765,Alabama State,BBC,L,L,.319 (66%),.293 (87%),19.4% (46%),7.1% (75%),21.1% (36%),29.4% (67%),25.5% (59%),43.0% (32%),84.2% (47%),0,11.2% (91%),20% (98%),82.1 (95%),37.3% (28%),9.1% (33%)
1318258944,J. Martinez,Jafet Martinez,Martinez,Jafet,P,Alabama State University,ALST,4765,Alabama State,BBC,R,R,.318 (67%),.314 (72%),17.0% (27%),7.9% (64%),20.3% (30%),25.4% (20%),28.1% (80%),41.6% (18%),86.8% (22%),74 (60%),14.7% (70%),32% (75%),83.5 (88%),46.1% (72%),8.5% (23%)
1279310848,L. Stump,Landon Stump,Stump,Landon,P,UCLA,UCLA,5048,UCLA,BBC,R,R,.353 (36%),.375 (12%),17.3% (29%),12.0% (17%),21.7% (40%),25.3% (20%),25.6% (59%),44.6% (51%),85.9% (30%),0,17.9% (39%),40% (19%),88.3 (16%),35.2% (20%),9.7% (42%)
1279238400,D. Chriss,Donovan Chriss,Chriss,Donovan,P,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,.361 (28%),.314 (71%),16.7% (25%),7.9% (64%),22.6% (48%),26.3% (29%),24.3% (47%),46.2% (71%),82.6% (60%),91 (82%),16.6% (53%),33% (65%),86.1 (52%),35.7% (21%),10.4% (54%)
1254299136,J. Flora,Jackson Flora,Flora,Jackson,P,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,.263 (95%),.261 (97%),27.9% (90%),5.9% (88%),31.6% (93%),32.5% (92%),26.1% (64%),46.5% (74%),74.8% (96%),0,11.1% (91%),34% (59%),85.3 (67%),35.3% (20%),14.7% (94%)
1277191168,M. Dalquist,Matthew Dalquist,Dalquist,Matthew,P,UC San Diego,UCSD,730348032,UC San Diego,BBC,S,R,.307 (75%),.347 (36%),19.3% (45%),3.7% (98%),23.1% (51%),28.4% (57%),28.2% (81%),49.4% (94%),84.8% (41%),89 (70%),17.8% (40%),32% (73%),85.0 (71%),39.4% (40%),11.4% (68%)
1251300352,I. Takemoto,Itsuki Takemoto,Takemoto,Itsuki,P,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,L,R,.356 (33%),.428 (1%),18.1% (35%),7.0% (77%),19.4% (23%),27.4% (42%),20.1% (16%),46.3% (72%),84.3% (45%),88 (68%),18.5% (34%),39% (27%),87.6 (25%),50.5% (87%),9.0% (31%)
1310349568,H. Bodendorf,Harrison Bodendorf,Bodendorf,Harrison,P,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,L,.278 (91%),.317 (69%),27.1% (88%),7.4% (71%),34.7% (97%),32.5% (92%),32.3% (97%),45.1% (58%),76.1% (94%),89 (71%),15.8% (60%),33% (69%),85.6 (62%),42.7% (58%),15.7% (97%)
1192573184,M. Barnett,Michael Barnett,Barnett,Michael,P,UCLA,UCLA,5048,UCLA,BBC,R,R,.333 (54%),.345 (38%),20.5% (53%),6.8% (79%),26.7% (76%),28.2% (54%),23.4% (38%),44.5% (50%),82.5% (62%),0,19.6% (24%),40% (22%),87.4 (31%),43.0% (59%),11.9% (74%)
1195482112,M. Jones,Merit Jones,Jones,Merit,P,University of Utah,UTAH,730328320,Utah,BBC,R,R,.374 (20%),.372 (14%),15.6% (17%),9.7% (39%),22.7% (49%),26.5% (32%),25.6% (59%),45.7% (66%),87.1% (19%),89 (72%),21.0% (15%),43% (11%),89.1 (9%),43.8% (62%),10.4% (53%)
1297541376,C. McAnelly,Colter McAnelly,McAnelly,Colter,P,University of Utah,UTAH,730328320,Utah,BBC,R,R,.304 (77%),.337 (47%),23.3% (70%),8.8% (52%),24.7% (64%),27.5% (44%),29.1% (87%),46.9% (78%),82.1% (65%),0,15.6% (61%),33% (68%),85.6 (61%),39.0% (38%),11.6% (71%)
1311025920,J. Thomas,Jackson Thomas,Thomas,Jackson,P,University of Washington,WASH,3110,Washington,BBC,R,R,.336 (50%),.321 (65%),16.6% (24%),8.2% (60%),24.6% (62%),27.4% (42%),28.4% (82%),47.5% (83%),83.0% (58%),0,16.6% (52%),34% (57%),84.8 (73%),38.8% (37%),11.7% (72%)
1162538496,C. Lockwood,Connor Lockwood,Lockwood,Connor,P,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,.333 (54%),.285 (90%),18.2% (36%),3.9% (98%),24.4% (60%),29.4% (66%),33.1% (98%),52.7% (99%),83.1% (57%),0,13.6% (78%),28% (87%),84.6 (76%),46.6% (74%),12.8% (85%)
1311176448,J. Ruzicka,Joe Ruzicka,Ruzicka,Joe,P,Belmont University,BEL,730190336,Belmont,BBC,R,R,.312 (72%),.337 (48%),20.3% (52%),12.8% (12%),22.0% (43%),25.4% (20%),24.3% (48%),44.6% (51%),87.4% (17%),91 (79%),16.0% (58%),35% (49%),86.6 (44%),46.2% (72%),9.8% (44%)
1311366656,S. Hliboki,Sam Hliboki,Hliboki,Sam,P,Northwestern University,NW,730247680,Northwestern,BBC,L,R,.378 (17%),.370 (15%),16.9% (26%),5.9% (87%),17.9% (15%),26.0% (26%),23.6% (40%),48.4% (90%),84.8% (41%),0,21.5% (13%),33% (64%),86.9 (39%),28.6% (2%),8.7% (26%)
1125103104,R. Velasquez,Roberto Velasquez,Velasquez,Roberto,P,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,.422 (2%),.399 (5%),16.0% (19%),8.8% (52%),20.4% (30%),25.6% (21%),23.5% (40%),42.7% (29%),89.1% (8%),0,15.8% (60%),35% (55%),86.0 (54%),41.4% (51%),8.7% (26%)
1139726080,C. Book,Colton Book,Book,Colton,P,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,L,.284 (89%),.304 (80%),35.0% (98%),5.7% (89%),31.8% (93%),33.5% (95%),27.0% (72%),49.2% (93%),72.0% (99%),92 (85%),14.9% (69%),23% (97%),80.6 (98%),34.8% (18%),15.6% (96%)
1296173568,J. Kelley,Jack Kelley,Kelley,Jack,P,Villanova University,VILL,730278400,Villanova,BBC,R,R,.358 (31%),.352 (31%),20.2% (51%),10.7% (28%),27.7% (81%),27.1% (38%),23.3% (37%),45.0% (57%),81.6% (70%),0,22.7% (8%),39% (27%),86.4 (48%),34.3% (16%),12.5% (81%)
1279217664,B. Sloan,Braeden Sloan,Sloan,Braeden,P,Texas Christian University,TCU,5045,TCU,BBC,L,L,.304 (77%),.311 (75%),29.8% (94%),11.0% (25%),37.1% (99%),31.8% (88%),31.5% (96%),44.7% (52%),79.0% (84%),94 (96%),17.4% (44%),34% (58%),83.2 (90%),51.1% (88%),16.6% (98%)
1297340928,C. Parker,Caedmon Parker,Parker,Caedmon,P,Texas Christian University,TCU,5045,TCU,BBC,R,R,.343 (45%),.357 (26%),15.4% (16%),8.8% (53%),21.6% (40%),27.1% (38%),24.8% (52%),43.1% (33%),85.3% (37%),94 (96%),18.8% (32%),38% (31%),86.4 (47%),41.6% (52%),9.3% (36%)
1190560000,C. Meyer,Chase Meyer,Meyer,Chase,P,West Virginia University,WVU,5327,West Virginia,BBC,R,R,.301 (79%),.313 (72%),29.1% (92%),17.5% (2%),31.3% (92%),31.8% (88%),20.5% (17%),34.4% (1%),79.9% (81%),0,6.9% (98%),29% (84%),83.8 (85%),59.3% (99%),10.8% (60%)
1332852737,D. Revis,Dustin Revis,Revis,Dustin,P,Western Carolina University,WCU,730278144,Western Carolina,BBC,R,R,.302 (78%),.314 (71%),22.0% (64%),8.8% (53%),24.4% (60%),30.8% (82%),27.0% (71%),43.1% (33%),82.7% (60%),92 (86%),15.7% (61%),41% (15%),86.8 (40%),46.5% (73%),10.5% (55%)
1099822080,H. Wilson,Harrison Wilson,Wilson,Harrison,P,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,.322 (62%),.326 (60%),20.6% (54%),9.5% (42%),22.7% (49%),30.0% (74%),25.8% (61%),43.8% (41%),85.2% (37%),0,15.0% (68%),31% (78%),84.9 (72%),38.4% (34%),9.9% (46%)
1105525504,O. Sarna,Owen Sarna,Sarna,Owen,P,University of Alabama,ALA,730206976,Alabama,BBC,R,R,.344 (43%),.320 (66%),19.3% (45%),7.1% (75%),21.7% (41%),28.5% (58%),23.6% (41%),45.3% (62%),86.3% (27%),0,15.5% (64%),37% (39%),86.1 (52%),49.5% (84%),9.9% (45%)
1188195328,C. Lax,Chet Lax,Lax,Chet,P,Wright State University,WRST,5390,Wright State,BBC,L,L,.333 (53%),.330 (57%),19.5% (46%),7.7% (66%),27.0% (78%),28.9% (62%),32.8% (98%),49.4% (94%),81.6% (69%),0,16.3% (55%),37% (37%),86.4 (47%),38.3% (34%),13.3% (88%)
1162333952,M. Pesca,Mario Pesca,Pesca,Mario,P,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,.336 (51%),.340 (45%),21.4% (59%),7.7% (68%),20.4% (31%),29.8% (72%),19.7% (14%),40.5% (11%),86.6% (24%),0,15.8% (60%),38% (34%),86.4 (46%),49.8% (84%),8.3% (20%)
1306777856,C. Shaw,Colton Shaw,Shaw,Colton,P,Yale University,YALE,730334464,Yale,BBC,R,R,.291 (85%),.300 (83%),24.3% (76%),7.3% (73%),23.6% (55%),28.6% (59%),28.0% (79%),48.1% (87%),81.6% (70%),88 (67%),13.9% (76%),31% (77%),82.0 (96%),51.0% (88%),11.4% (68%)
1210844672,Z. Vriesenga,Zach Vriesenga,Vriesenga,Zach,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,.390 (11%),.413 (3%),15.7% (18%),11.1% (24%),16.7% (10%),23.8% (10%),18.3% (10%),41.2% (14%),86.5% (25%),0,28.1% (2%),42% (15%),90.0 (4%),34.5% (17%),6.9% (8%)
1227038720,E. Brown,Eli Brown,Brown,Eli,P,Lindenwood University,LU,730322176,Lindenwood,BBC,R,L,.339 (48%),.335 (50%),21.2% (58%),7.8% (65%),28.3% (84%),29.6% (70%),27.0% (71%),47.2% (81%),75.6% (94%),88 (66%),12.5% (86%),29% (86%),86.8 (41%),39.3% (39%),13.4% (89%)
1229117952,Z. Willingham,Zach Willingham,Willingham,Zach,P,University of South Alabama,USA,730298880,South Alabama,BBC,L,L,.335 (51%),.359 (25%),18.3% (38%),11.7% (19%),24.7% (63%),29.2% (65%),22.7% (32%),42.7% (29%),82.1% (65%),92 (86%),15.3% (66%),32% (73%),85.3 (66%),40.2% (44%),10.6% (56%)
1197482752,J. Vargas,Juan Vargas,Vargas,Juan,P,Texas A&M University,TXAM,3032,Texas A&M,BBC,L,R,.287 (88%),.250 (98%),28.5% (91%),10.7% (27%),29.1% (87%),30.4% (79%),20.8% (20%),44.3% (47%),76.5% (93%),0,13.0% (82%),24% (96%),87.9 (21%),38.0% (32%),12.9% (85%)
1092369664,A. Morin,Alistair Morin,Morin,Alistair,P,Siena College,SIE,730382592,Siena,BBC,R,R,.322 (63%),.308 (77%),20.9% (56%),12.5% (13%),18.4% (17%),26.2% (28%),14.6% (2%),40.2% (10%),83.7% (52%),91 (83%),18.4% (35%),37% (40%),87.4 (28%),42.6% (57%),7.4% (11%)
1130326784,I. Silva,Isaac Silva,Silva,Isaac,P,Murray State University,MURR,730188032,Murray State,BBC,R,R,.316 (68%),.343 (42%),21.1% (57%),9.4% (44%),25.0% (65%),27.8% (47%),25.4% (58%),47.9% (86%),81.6% (69%),88 (65%),19.4% (26%),37% (36%),87.7 (24%),47.1% (76%),12.0% (76%)
1216810752,J. Harris,Jaden Harris,Harris,Jaden,P,Brigham Young University,BYU,730257152,BYU,BBC,R,R,.418 (3%),.389 (7%),12.6% (6%),13.0% (11%),21.6% (40%),24.5% (14%),24.0% (44%),42.2% (24%),88.9% (9%),90 (73%),18.4% (34%),39% (25%),86.9 (39%),46.4% (73%),9.1% (33%)
1238157312,O. Kramkowski,Owen Kramkowski,Kramkowski,Owen,P,University of Arizona,ARIZ,232,Arizona,BBC,R,R,.350 (39%),.326 (60%),22.8% (68%),5.0% (94%),24.7% (63%),31.3% (86%),28.8% (85%),50.8% (97%),84.0% (49%),0,21.2% (14%),48% (2%),89.1 (8%),43.9% (62%),12.5% (82%)
1279325696,J. Morano,Josh Morano,Morano,Josh,P,Cal Poly,CP,5487,Cal Poly,BBC,L,L,.342 (46%),.353 (30%),20.2% (51%),7.9% (64%),23.9% (57%),27.4% (42%),26.5% (68%),46.3% (72%),83.6% (53%),0,20.0% (22%),41% (18%),86.2 (50%),36.3% (23%),11.1% (64%)
1162504960,D. Case,David Case,Case,David,P,University of Memphis,MEM,730172160,Memphis,BBC,L,L,.390 (11%),.366 (17%),21.8% (62%),10.9% (26%),27.9% (82%),29.4% (66%),24.5% (50%),42.0% (22%),80.5% (77%),0,18.6% (33%),39% (27%),87.4 (29%),31.4% (7%),11.7% (72%)
1138165504,C. Aoki,Caden Aoki,Aoki,Caden,P,University of Georgia,UGA,226,Georgia,BBC,R,R,.296 (83%),.307 (78%),24.1% (75%),3.8% (98%),27.4% (80%),31.5% (87%),30.9% (95%),47.3% (81%),85.1% (38%),0,19.5% (25%),37% (40%),87.3 (32%),48.3% (80%),12.9% (86%)
1303346688,A. Solis,Anthony Solis,Solis,Anthony,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,.388 (12%),.366 (18%),12.2% (4%),8.4% (57%),12.5% (2%),22.2% (5%),18.3% (9%),44.0% (44%),91.1% (2%),0,20.2% (20%),34% (59%),84.4 (80%),38.6% (36%),5.5% (3%)
1198512384,J. Wells,Jackson Wells,Wells,Jackson,P,Little Rock,UALR,730217472,Little Rock,BBC,R,R,.355 (34%),.369 (16%),24.9% (79%),9.0% (50%),28.6% (85%),29.6% (70%),22.3% (29%),43.9% (42%),77.5% (91%),91 (79%),14.4% (72%),34% (55%),88.6 (13%),41.0% (49%),12.5% (82%)
1340662528,P. Brown,Peyton Brown,Brown,Peyton,P,Campbell University,CAMP,730187776,Campbell,BBC,R,R,.342 (46%),.335 (50%),16.3% (22%),11.7% (19%),18.7% (19%),25.8% (23%),23.7% (42%),43.9% (43%),89.7% (6%),97 (99%),11.8% (89%),26% (93%),82.9 (92%),47.9% (78%),8.2% (20%)
1239591168,T. Kapraun,Tyler Kapraun,Kapraun,Tyler,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,L,.313 (70%),.293 (87%),18.3% (37%),5.7% (89%),17.3% (12%),25.2% (19%),25.9% (62%),48.0% (87%),86.1% (28%),88 (65%),14.0% (74%),31% (79%),85.8 (58%),40.6% (46%),8.3% (20%)
1207845889,C. Williams,Cade Williams,Williams,Cade,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,.441 (1%),.412 (3%),8.8% (1%),17.6% (1%),9.7% (0%),16.6% (0%),16.3% (5%),38.1% (3%),88.3% (12%),0,16.1% (57%),32% (71%),86.8 (40%),34.3% (16%),3.7% (0%)
1264174592,E. Elliott,Eric Elliott,Elliott,Eric,P,Jackson State University,JKST,730378240,Jackson State,BBC,L,L,.289 (86%),.315 (70%),29.5% (93%),14.6% (5%),27.7% (81%),27.9% (49%),20.1% (16%),41.5% (17%),72.0% (99%),87 (65%),15.0% (68%),20% (98%),80.5 (98%),41.4% (51%),11.5% (69%)
1127174400,B. Parrish,Brycen Parrish,Parrish,Brycen,P,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,.325 (60%),.355 (28%),13.3% (8%),10.4% (31%),16.6% (10%),26.7% (33%),19.5% (14%),42.2% (24%),89.0% (8%),90 (77%),14.7% (70%),35% (53%),87.6 (25%),32.6% (11%),7.0% (9%)
1330492928,R. Long,Richard Long,Long,Richard,P,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,.249 (97%),.289 (89%),17.6% (31%),5.3% (92%),20.6% (32%),27.3% (41%),29.7% (90%),48.4% (89%),85.4% (34%),91 (83%),12.3% (86%),27% (90%),87.5 (28%),37.6% (30%),10.0% (47%)
1132708864,N. Edders,Noah Edders,Edders,Noah,P,Troy University,TROY,730378496,Troy,BBC,R,R,.335 (52%),.327 (60%),23.7% (72%),9.5% (42%),28.3% (84%),29.6% (70%),29.0% (86%),49.0% (92%),80.8% (76%),93 (90%),18.6% (33%),38% (33%),86.3 (49%),34.9% (18%),13.8% (91%)
1152901632,C. Keel,Christian Keel,Keel,Christian,P,Brown University,BRWN,730236160,Brown,BBC,R,R,.415 (3%),.360 (23%),18.9% (42%),10.4% (31%),22.1% (45%),28.7% (60%),22.4% (29%),40.0% (8%),84.3% (45%),0,14.8% (70%),35% (50%),87.4 (29%),31.0% (7%),8.8% (28%)
1121725952,J. Sheets,Joe Sheets,Sheets,Joe,P,Columbia University,CLMB,730319104,Columbia,BBC,R,R,.397 (8%),.375 (12%),17.5% (30%),14.0% (7%),18.9% (20%),27.2% (39%),23.5% (39%),40.6% (11%),87.5% (17%),91 (80%),15.3% (65%),32% (72%),83.8 (85%),45.2% (68%),7.7% (14%)
1211982848,S. Gottam,Santhosh Gottam,Gottam,Santhosh,P,Brown University,BRWN,730236160,Brown,BBC,R,R,.335 (52%),.332 (53%),20.5% (53%),6.7% (79%),25.9% (70%),31.5% (88%),32.5% (97%),47.5% (83%),86.6% (24%),87 (64%),14.9% (69%),36% (43%),86.9 (38%),47.7% (77%),12.3% (79%)
1122520320,J. Castrichini,Joe Castrichini,Castrichini,Joe,P,Longwood University,LONG,730219264,Longwood,BBC,R,R,.390 (11%),.367 (17%),16.2% (21%),11.2% (23%),21.2% (37%),27.4% (41%),22.2% (28%),41.7% (19%),85.0% (39%),0,15.5% (62%),29% (85%),85.5 (63%),39.1% (38%),8.9% (29%)
1336664320,J. Gilleran,James Gilleran,Gilleran,Jimmy,P,Stonehill College,SC,730238464,Stonehill,BBC,R,R,.352 (37%),.341 (43%),15.0% (14%),12.7% (12%),16.3% (9%),25.2% (19%),18.3% (9%),42.8% (30%),85.5% (34%),0,15.2% (66%),39% (26%),86.7 (43%),35.6% (21%),7.0% (8%)
